MÊS ;DATA;TRANSPORTADORA;LIBERADOS;MALHA ;OPERAÇÃO;TOTAL TRANSPORTADORAS;% MALHA
Janeiro;2026-01-05;Assis Rio;49;1;Direta;50;0.02
Janeiro;2026-01-05;PJ;18;3;Direta;21;0.143
Janeiro;2026-01-05;TRILOG;5;0;Direta;5;0.0
Janeiro;2026-01-05;REU;35;5;Direta;40;0.125
Janeiro;2026-01-05;Riviera;7;2;Direta;9;0.222
Janeiro;2026-01-06;FE;39;3;LML;42;0.071
Janeiro;2026-01-06;DMD;21;3;LML;24;0.125
Janeiro;2026-01-06;Zumpy;50;4;LML;54;0.074
Janeiro;2026-01-06;Zoom;9;0;LML;9;0.0
Janeiro;2026-01-06;Assis Rio;46;7;Direta;53;0.132
Janeiro;2026-01-06;PJ;18;2;Direta;20;0.1
Janeiro;2026-01-06;TRILOG;6;0;Direta;6;0.0
Janeiro;2026-01-06;REU;42;2;Direta;44;0.045
Janeiro;2026-01-06;Riviera;5;1;Direta;55;0.0
Janeiro;2026-01-07;FE;37;5;LML;42;0.119
Janeiro;2026-01-07;DMD;26;3;LML;29;0.103
Janeiro;2026-01-07;Zumpy;47;3;LML;50;0.06
Janeiro;2026-01-07;Zoom;9;1;LML;10;0.1
Janeiro;2026-01-07;Assis Rio;43;1;Direta;44;0.023
Janeiro;2026-01-07;PJ;20;2;Direta;22;0.091
Janeiro;2026-01-07;TRILOG;6;1;Direta;7;0.143
Janeiro;2026-01-07;REU;40;4;Direta;44;0.091
Janeiro;2026-01-07;Riviera;7;1;Direta;8;0.125
Janeiro;2026-01-08;FE;37;1;LML;38;0.026
Janeiro;2026-01-08;DMD;23;3;LML;26;0.115
Janeiro;2026-01-08;Zumpy;52;8;LML;60;0.133
Janeiro;2026-01-08;Zoom;9;0;LML;9;0.0
Janeiro;2026-01-08;Assis Rio;44;7;Direta;51;0.137
Janeiro;2026-01-08;PJ;17;0;Direta;17;0.0
Janeiro;2026-01-08;TRILOG;0;0;Direta;0;0.0
Janeiro;2026-01-08;REU;37;2;Direta;39;0.051
Janeiro;2026-01-08;Riviera;7;1;Direta;8;0.125
